path,group,mean_val,std_val,rmse_abs,rmse_rel,ssim_value,mean_shift,usdsai_value
outputs/pipeline/run_20260719_232347/filters/lee/cistosGoldStd_run_20260719_232347_f3p5MHz_n01_lee.tif,lee,127.277877,9.854424,19.780840,15.268539,72.672850,-0.470807,3.932293
